Title;Source;DOI;Year Published;WOS number
Shallow Off-Shore Archaeological Prospection with 3-D Electrical Resistivity Tomography: The Case of Olous (Modern Elounda), Greece;REMOTE SENSING;10.3390/rs8110897;2016;WOS:000388798400018
The anoxic Butrint Lagoon, SW Albania;ENVIRONMENTAL EARTH SCIENCES;10.1007/s12665-016-6259-0;2016;WOS:000388601200017
The Mediterranean Decision Support System for Marine Safety dedicated to oil slicks predictions;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2016.07.014;2016;WOS:000387197200002
A multi-model assessment of the impact of currents, waves and wind in modelling surface drifters and oil spill;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2016.04.002;2016;WOS:000387197200003
Hindcast, GIS and susceptibility modelling to assist oil spill clean-up and mitigation on the southern coast of Cyprus (Eastern Mediterranean);DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2015.07.017;2016;WOS:000387197200012
High-Order Boussinesq-Type Model for Integrated Nearshore Dynamics;JOURNAL OF WATERWAY PORT COASTAL AND OCEAN ENGINEERING;10.1061/(ASCE)WW.1943-5460.0000349;2016;WOS:000386369400003
Development of MOST for Real-Time Tsunami Forecasting;JOURNAL OF WATERWAY PORT COASTAL AND OCEAN ENGINEERING;10.1061/(ASCE)WW.1943-5460.0000357;2016;WOS:000386369400007
Hydrodynamic features of the South Aegean Sea as derived from Argo T/S and dissolved oxygen profiles in the area;OCEAN DYNAMICS;10.1007/s10236-016-0987-2;2016;WOS:000385196600004
Stress and metabolic indicators in a relatively high (European sea bass, Dicentrarchus labrax) and a low (meagre, Argyrosomus regius) cortisol responsive species, in different water temperatures;AQUACULTURE RESEARCH;10.1111/are.12800;2016;WOS:000385621700013
Projections of extreme storm surge levels along Europe;CLIMATE DYNAMICS;10.1007/s00382-016-3019-5;2016;WOS:000386062000027
A methodological approach to identify fishing grounds: A case study on Greek trawlers;FISHERIES RESEARCH;10.1016/j.fishres.2016.06.021;2016;WOS:000382599600033
Candidate gene variation in gilthead sea bream reveals complex spatiotemporal selection patterns between marine and lagoon habitats;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11851;2016;WOS:000387116200009
Is existing legislation fit-for-purpose to achieve Good Environmental Status in European seas?;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.06.079;2016;WOS:000384854100014
Repeatability of cortisol stress response in the European sea bass (Dicentrarchus labrax) and transcription differences between individuals with divergent responses;SCIENTIFIC REPORTS;10.1038/srep34858;2016;WOS:000384659300001
Shoreline variability of an urban beach fronted by a beachrock reef from video imagery;NATURAL HAZARDS;10.1007/s11069-016-2415-9;2016;WOS:000390688900013
Radioactivity and metal concentrations in marine sediments associated with mining activities in Ierissos Gulf, North Aegean Sea, Greece;APPLIED RADIATION AND ISOTOPES;10.1016/j.apradiso.2016.07.006;2016;WOS:000384385800004
Combined effects of dietary mannan oligosaccharides and total fish oil substitution by soybean oil on European sea bass (Dicentrarchus labrax) juvenile diets;AQUACULTURE NUTRITION;10.1111/anu.12322;2016;WOS:000383350500014
Stakeholder Involvement for Management of the Coastal Zone;INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT;10.1002/ieam.1783;2016;WOS:000383365800021
Estimation of the intertidal bioerosion rate from a well-dated fossil tidal notch in Greece;MARINE GEOLOGY;10.1016/j.margeo.2016.04.017;2016;WOS:000383938100013
Assessment of vulnerability of the eastern Cretan beaches (Greece) to sea level rise;REGIONAL ENVIRONMENTAL CHANGE;10.1007/s10113-014-0730-9;2016;WOS:000383772100009
Assessment of Marine Ecosystem Services Indicators: Experiences and Lessons Learned from 14 European Case Studies;INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT;10.1002/ieam.1782;2016;WOS:000383365800024
Spatial typologies of Greek coastal zones and unregulated Urban growth;JOURNAL OF COASTAL CONSERVATION;10.1007/s11852-016-0453-9;2016;WOS:000384580800004
The late Miocene Mediterranean-Atlantic connections through the North Rifian Corridor: New insights from the Boudinar and Arbaa Taourirt basins (northeastern Rif, Morocco);PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2016.06.040;2016;WOS:000382591600011
Extended mild-slope equation for surface waves interacting with a vertically sheared current;COASTAL ENGINEERING;10.1016/j.coastaleng.2016.06.003;2016;WOS:000382597300007
New insights into the early Pliocene hydrographic dynamics and their relationship to the climatic evolution of the Mediterranean Sea;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2016.07.025;2016;WOS:000382591600024
Gut microbial communities associated with the molting stages of the giant freshwater prawn Macrobrachium rosenbergii;AQUACULTURE;10.1016/j.aquaculture.2016.05.045;2016;WOS:000381010800024
Slab segmentation controls the interplate slip motion in the SW Hellenic subduction: New insight from the 2008 M(w)6.8 Methoni interplate earthquake;GEOPHYSICAL RESEARCH LETTERS;10.1002/2016GL070447;2016;WOS:000385392900033
The Copernicus Marine Environment Monitoring Service Ocean State Report;JOURNAL OF OPERATIONAL OCEANOGRAPHY;10.1080/1755876X.2016.1273446;2016;WOS:000398186100001
On the Joint Probability of Wave-Heights and Periods in Intermediate and Shallow Waters;COASTAL ENGINEERING JOURNAL;10.1142/S0578563416500133;2016;WOS:000385635500006
"Sponges as ""living hotels"" in Mediterranean marine caves";SCIENTIA MARINA;10.3989/scimar.04403.14B;2016;WOS:000385611400001
A review of biological patterns of the blue-red shrimp Aristeus antennatus in the Mediterranean Sea: a case study of the population of Antalya Bay, eastern Mediterranean Sea;SCIENTIA MARINA;10.3989/scimar.04411.22A;2016;WOS:000385611400006
Foraminifera eco-biostratigraphy of the southern Evoikos outer shelf, central Aegean Sea, during MIS 5 to present;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2016.07.009;2016;WOS:000384872400004
A chronology of alluvial fan response to Late Quaternary sea level and climate change, Crete;QUATERNARY RESEARCH;10.1016/j.yqres.2016.06.003;2016;WOS:000383924100006
Cost and value of multidisciplinary fixed-point ocean observatories;MARINE POLICY;10.1016/j.marpol.2016.05.029;2016;WOS:000381593800017
Connectivity in the deep: Phylogeography of the velvet belly lanternshark;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.07.002;2016;WOS:000386984200019
Feather mercury concentrations in Southern Ocean seabirds: Variation by species, site and time;ENVIRONMENTAL POLLUTION;10.1016/j.envpol.2016.05.061;2016;WOS:000383930500028
A tale of two seas: a meta-analysis of crustacean stocks in the NE Atlantic and the Mediterranean Sea;FISH AND FISHERIES;10.1111/faf.12133;2016;WOS:000382494600005
A comparative review of fisheries management experiences in the European Union and in other countries worldwide: Iceland, Australia, and New Zealand;FISH AND FISHERIES;10.1111/faf.12147;2016;WOS:000382494600014
Surface activity patterns of macrofauna on pocket, tidal beaches: Insights into the role of wrack and artificial lighting;REGIONAL STUDIES IN MARINE SCIENCE;10.1016/j.rsma.2016.05.007;2016;WOS:000414770500007
Coastal and marine tourism: A challenging factor in Marine Spatial Planning;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.05.006;2016;WOS:000379371800006
Enhanced carbon export to the abyssal depths driven by atmosphere dynamics;GEOPHYSICAL RESEARCH LETTERS;10.1002/2016GL069781;2016;WOS:000384443800035
Application of compound mixture of caprylic acid, iron and mannan oligosaccharide against Sparicotyle chrysophrii (Monogenea: Polyopisthocotylea) in gilthead sea bream, Sparus aurata;FOLIA PARASITOLOGICA;10.14411/fp.2016.027;2016;WOS:000382609000001
Sedimentary facies analysis of a high-frequency, small-scale, peritidal carbonate sequence in the Lower Jurassic of the Tripolis carbonate unit (central western Crete, Greece): Long-lasting emergence and fossil laminar dolocretes horizons;JOURNAL OF PALAEOGEOGRAPHY-ENGLISH;10.1016/j.jop.2016.05.003;2016;WOS:000391093400004
The atmospheric circulation characteristics favouring snowfall in an area with complex relief in Northwestern Greece;INTERNATIONAL JOURNAL OF CLIMATOLOGY;10.1002/joc.4576;2016;WOS:000383613700012
Late Mesozoic North Atlantic land bridges;EARTH-SCIENCE REVIEWS;10.1016/j.earscirev.2016.05.002;2016;WOS:000386186600004
SPAT SETTLEMENT OF THE SMOOTH SCALLOP FLEXOPECTEN GLABER (LINNAEUS, 1758) AND VARIEGATED SCALLOP CHLAMYS VARIA (LINNAEUS, 1758) IN AMVRAKIKOS GULF, IONIAN SEA (NORTHWESTERN GREECE);JOURNAL OF SHELLFISH RESEARCH;10.2983/035.035.0219;2016;WOS:000383798600019
The Whittard Canyon - A case study of submarine canyon processes;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.06.003;2016;WOS:000382341800003
Warming and Acidification Effects on Planktonic Heterotrophic Pico- and Nanoflagellates in a Mesocosm Experiment;PROTIST;10.1016/j.protis.2016.06.004;2016;WOS:000381476900006
Salinity is the major factor influencing the sediment bacterial communities in a Mediterranean lagoonal complex (Amvrakikos Gulf, Ionian Sea);MARINE GENOMICS;10.1016/j.margen.2016.01.005;2016;WOS:000382271800017
Influence of bottom currents on the sedimentary processes at the western tip of the Gulf of Corinth, Greece;MARINE GEOLOGY;10.1016/j.margeo.2016.03.001;2016;WOS:000378966200021
Quantifying the implementation of Common Fisheries Policy: Patterns of fisheries violations and penalties imposed in Greek waters;MARINE POLICY;10.1016/j.marpol.2016.04.036;2016;WOS:000379371500008
Transcriptomic changes in relation to early-life events in the gilthead sea bream (Sparus aurata);BMC GENOMICS;10.1186/s12864-016-2874-0;2016;WOS:000380664000001
Source of the tsunami generated by the 1650 AD eruption of Kolumbo submarine volcano (Aegean Sea, Greece);JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH;10.1016/j.jvolgeores.2016.04.034;2016;WOS:000380075200010
Eastern-Mediterranean ventilation variability during sapropel S1 formation, evaluated at two sites influenced by deep-water formation from Adriatic and Aegean Seas;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2016.05.024;2016;WOS:000379104800008
Mediterranean circulation perturbations over the last five centuries: Relevance to past Eastern Mediterranean Transient-type events;SCIENTIFIC REPORTS;10.1038/srep29623;2016;WOS:000379576300001
Anomalous propagation conditions over eastern Pacific Ocean derived from MAGIC data;RADIO SCIENCE;10.1002/2016RS005994;2016;WOS:000382991200023
Seasonal changes in otolith increment width trajectories and the effect of temperature on the daily growth rate of young sardines;FISHERIES OCEANOGRAPHY;10.1111/fog.12158;2016;WOS:000379710700002
Ship dynamic stability assessment based on realistic wave group excitations;OCEAN ENGINEERING;10.1016/j.oceaneng.2016.04.018;2016;WOS:000378958600028
Emerging pathogens of gilthead seabream: characterisation and genomic analysis of novel intracellular beta-proteobacteria;ISME JOURNAL;10.1038/ismej.2015.223;2016;WOS:000378292100021
High runs of a ship in multi-chromatic seas;OCEAN ENGINEERING;10.1016/j.oceaneng.2016.04.024;2016;WOS:000378958600025
On probability of surf-riding in irregular seas with a split-time formulation;OCEAN ENGINEERING;10.1016/j.oceaneng.2016.04.003;2016;WOS:000378958600029
Environmental and social footprint of offshore wind energy. Comparison with onshore counterpart;RENEWABLE ENERGY;10.1016/j.renene.2016.02.018;2016;WOS:000373421000050
Dispersal similarly shapes both population genetics and community patterns in the marine realm;SCIENTIFIC REPORTS;10.1038/srep28730;2016;WOS:000378516200001
Climate Impacts on Sea Turtle Breeding Phenology in Greece and Associated Foraging Habitats in the Wider Mediterranean Region;PLOS ONE;10.1371/journal.pone.0157170;2016;WOS:000378212800021
Polybrominated diphenyl ethers (PBDEs) in mussels from cultures and natural population;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.04.013;2016;WOS:000377726700025
Ecosystem health of a Mediterranean semi-enclosed embayment (Amvrakikos Gulf, Greece): Assessing changes using a modeling approach;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2015.10.007;2016;WOS:000378193500007
Synchiropus sechellensis (Actinopterygii: Perciformes: Callionymidae), a new alien in the Aegean Sea and Hellenic waters;ACTA ADRIATICA;;2016;WOS:000384719700016
Assessment of Shoreline Changes and Evaluation of Coastal Protection Methods to Mitigate Erosion;COASTAL ENGINEERING JOURNAL;10.1142/S0578563416500066;2016;WOS:000381102900006
Integrated ecological assessment and restoration planning in a heavily modified peri-urban Mediterranean lagoon;ENVIRONMENTAL EARTH SCIENCES;10.1007/s12665-016-5800-5;2016;WOS:000378864300051
Stock enhancement by hatchery-released turbot, Psetta maxima, in the southeastern Black Sea: capture, migration, growth and diet analyses;SCIENTIA MARINA;10.3989/scimar.04324.25A;2016;WOS:000378537300003
Coastal zone habitat-use by birds in Qatar: Insights from a rapid assessment method during spring migration;TROPICAL CONSERVATION SCIENCE;10.1177/194008291600900207;2016;WOS:000378888400007
Effects of the Eastern Mediterranean Sea circulation on the thermohaline properties as recorded by fixed deep-ocean observatories;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.02.015;2016;WOS:000376544800001
The unfulfilled potential of fisheries selectivity to promote sustainability;FISH AND FISHERIES;10.1111/faf.12117;2016;WOS:000382495500006
Coastline Zones Identification and 3D Coastal Mapping Using UAV Spatial Data;ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION;10.3390/ijgi5060075;2016;WOS:000379861200002
Acceleration of oxygen decline in the tropical Pacific over the past decades by aerosol pollutants;NATURE GEOSCIENCE;10.1038/NGEO2717;2016;WOS:000377491600012
Impact of Holocene tsunamis detected in lagoonal environments on Corfu (Ionian Islands, Greece): Geomorphological, sedimentary and microfaunal evidence;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2015.07.019;2016;WOS:000374478500002
Late Quaternary paleoenvironmental reconstruction and paleoclimatic implications of the Aegean Sea (eastern Mediterranean) based on paleoceanographic indexes and stable isotopes;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2015.07.039;2016;WOS:000374478500004
Vertical land movements and sea level changes along the coast of Crete (Greece) since Late Holocene;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2015.08.008;2016;WOS:000374478500005
Dating fossil root cast (Black Sea coast, Turkey) using thermoluminescence: Implications for windblown drift of shelf carbonates during MIS 2;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2015.05.060;2016;WOS:000374478500016
Upper Holocene sea level changes in the West Saronic Gulf, Greece;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2015.06.024;2016;WOS:000374478500006
Plastic mistaken for prey by a colony-breeding Eleonora's falcon (Falco eleonorae) in the Mediterranean Sea, revealed by camera-trap;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.02.069;2016;WOS:000376545900037
Unravelling the nocturnal appearance of bogue Boops boops shoals in the anthropogenically modified shallow littoral;JOURNAL OF FISH BIOLOGY;10.1111/jfb.12942;2016;WOS:000384300800024
The EMSO-ERIC Pan-European Consortium: Data Benefits and Lessons Learned as the Legal Entity Forms;MARINE TECHNOLOGY SOCIETY JOURNAL;10.4031/MTSJ.50.3.13;2016;WOS:000379196300003
An interlinked coastal observatory network for Europe;JOURNAL OF OPERATIONAL OCEANOGRAPHY;10.1080/1755876X.2015.1114808;2016;WOS:000378721600019
"Confirming the ""Rapid phosphorus transfer from microorganisms to mesozooplankton in the Eastern Mediterranean Sea"" scenario through a mesocosm experiment";JOURNAL OF PLANKTON RESEARCH;10.1093/plankt/fbw010;2016;WOS:000377299000010
Effects of increased CO2 concentration on nutrient limited coastal summer plankton depend on temperature;LIMNOLOGY AND OCEANOGRAPHY;10.1002/lno.10256;2016;WOS:000375748400005
Late quaternary bottom-current activity in the south Aegean Sea reflecting climate-driven dense-water production;MARINE GEOLOGY;10.1016/j.margeo.2015.12.007;2016;WOS:000375365800008
The 1987 Aegean dense water formation: A streamtube investigation by comparing theoretical model results, satellite, field, and numerical data with contourite distribution;MARINE GEOLOGY;10.1016/j.margeo.2016.01.012;2016;WOS:000375365800009
Characterization of aerosols above the Northern Adriatic Sea: Case studies of offshore and onshore wind conditions;ATMOSPHERIC ENVIRONMENT;10.1016/j.atmosenv.2016.02.044;2016;WOS:000374614500017
'Snorkel' sea lice barrier technology reduces sea lice loads on harvest-sized Atlantic salmon with minimal welfare impacts;AQUACULTURE;10.1016/j.aquaculture.2016.02.014;2016;WOS:000373375700005
Contemporary genetic structure and postglacial demographic history of the black scorpionfish, Scorpaena porcus, in the Mediterranean and the Black Seas;MOLECULAR ECOLOGY;10.1111/mec.13616;2016;WOS:000377024200008
Can the ecosystem services concept help in enhancing the resilience of land-sea social-ecological systems?;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.01.015;2016;WOS:000374601800004
10-year high resolution study of wind, sea waves and wave energy assessment in the Greek offshore areas;RENEWABLE ENERGY;10.1016/j.renene.2016.01.031;2016;WOS:000370102400037
A review of tectonics and sedimentation in a forearc setting: Hellenic Thrace Basin, North Aegean Sea and Northern Greece;TECTONOPHYSICS;10.1016/j.tecto.2016.02.003;2016;WOS:000374624200001
Towards an improved critical wave groups method for the probabilistic assessment of large ship motions in irregular seas;PROBABILISTIC ENGINEERING MECHANICS;10.1016/j.probengmech.2015.12.009;2016;WOS:000377732100003
An integrated wave modelling framework for extreme and rare events for climate change in coastal areas - the case of Rethymno, Crete;OCEANOLOGIA;10.1016/j.oceano.2016.01.002;2016;WOS:000373492300002
Modeling the buoyancy-driven Black Sea Water outflow into the North Aegean Sea;OCEANOLOGIA;10.1016/j.oceano.2015.12.003;2016;WOS:000373492300004
Hydrography, Circulation, and Mixing at the Calypso Deep (the Deepest Mediterranean Trough) during 2006-09;JOURNAL OF PHYSICAL OCEANOGRAPHY;10.1175/JPO-D-15-0198.1;2016;WOS:000373350900003
The Mediterranean deep-water kelp Laminaria rodriguezii is an endangered species in the Adriatic Sea;MARINE BIOLOGY;10.1007/s00227-016-2821-2;2016;WOS:000373019300002
"Application of data-limited assessment methods on black anglerfish (Lophius budegassa; Spinola, 1807) stocks in the Mediterranean Sea";JOURNAL OF APPLIED ICHTHYOLOGY;10.1111/jai.12968;2016;WOS:000372283900005
Lipid remodelling is a widespread strategy in marine heterotrophic bacteria upon phosphorus deficiency;ISME JOURNAL;10.1038/ismej.2015.172;2016;WOS:000372364000016
The Governance of Multi-Use Platforms at Sea for Energy Production and Aquaculture: Challenges for Policy Makers in European Seas;SUSTAINABILITY;10.3390/su8040333;2016;WOS:000375155800043
Assessing the added value of the recent declaration on unregulated fishing for sustainable governance of the central Arctic Ocean;MARINE POLICY;10.1016/j.marpol.2016.01.013;2016;WOS:000371552800007
Cymodocea nodosa metrics as bioindicators of anthropogenic stress in N. Aegean, Greek coastal waters;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2015.11.059;2016;WOS:000370906000007
Mussel biofiltration effects on attached bacteria and unicellular eukaryotes in fish-rearing seawater;PEERJ;10.7717/peerj.1829;2016;WOS:000374159400001
The degradation potential of PET bottles in the marine environment: An ATR-FTIR based approach;SCIENTIFIC REPORTS;10.1038/srep23501;2016;WOS:000372574200001
Suspended particle-associated PAHs in the open eastern Mediterranean Sea: Occurrence, sources and processes affecting their distribution patterns;MARINE CHEMISTRY;10.1016/j.marchem.2016.02.001;2016;WOS:000372557700005
Characterization and refinement of growth related quantitative trait loci in European sea bass (Dicentrarchus labrax) using a comparative approach;AQUACULTURE;10.1016/j.aquaculture.2016.01.004;2016;WOS:000370000600002
The Messinian erosional surface and early Pliocene reflooding in the Alboran Sea: New insights from the Boudinar basin, Morocco;SEDIMENTARY GEOLOGY;10.1016/j.sedgeo.2015.12.014;2016;WOS:000371653300008
Habitat suitability of the Atlantic bluefin tuna by size class: An ecological niche approach;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.01.002;2016;WOS:000373863800003
Late Holocene shorelines deduced from tidal notches on both sides of the Ionian Thrust (Greece): Fiscardo peninsula (Cephalonia) and Ithaca island;GEOLOGICA ACTA;10.1344/GeologicaActa2016.14.1.2;2016;WOS:000372515900001
Scale morphometry allows discrimination of European sardine Sardina pilchardus and round sardinella Sardinella aurita and among their local populations;JOURNAL OF FISH BIOLOGY;10.1111/jfb.12907;2016;WOS:000372310700021
An integrated GIS methodology for the determination and delineation of juridical bays;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.01.005;2016;WOS:000371556100004
Exploring a Nonmodel Teleost Genome Through RAD Sequencing-Linkage Mapping in Common Pandora, Pagellus erythrinus and Comparative Genomic Analysis;G3-GENES GENOMES GENETICS;10.1534/g3.115.023432;2016;WOS:000371831000002
PCDDs, PCDFs and PCBs in farmed fish produced in Greece: Levels and human population exposure assessment;CHEMOSPHERE;10.1016/j.chemosphere.2015.12.019;2016;WOS:000369457000061
Monitoring of spoilage and determination of microbial communities based on 16S rRNA gene sequence analysis of whole sea bream stored at various temperatures;LWT-FOOD SCIENCE AND TECHNOLOGY;10.1016/j.lwt.2015.11.007;2016;WOS:000367413200075
Metals in tissues of seabass and seabream reared in sites with oxic and anoxic substrata and risk assessment for consumers;FOOD CHEMISTRY;10.1016/j.foodchem.2015.08.072;2016;WOS:000364248900087
Substantial Downregulation of Myogenic Transcripts in Skeletal Muscle of Atlantic Cod during the Spawning Period;PLOS ONE;10.1371/journal.pone.0148374;2016;WOS:000369552800050
Influence of hydrothermal venting on water column properties in the crater of the Kolumbo submarine volcano, Santorini volcanic field (Greece);GEO-MARINE LETTERS;10.1007/s00367-015-0429-z;2016;WOS:000372910000002
Holocene Climatic Optimum centennial-scale paleoceanography in the NE Aegean (Mediterranean Sea);GEO-MARINE LETTERS;10.1007/s00367-015-0426-2;2016;WOS:000372910000005
Lack of evidence for elevated CO2-induced bottom-up effects on marine copepods: a dinoflagellate - calanoid prey - predator pair;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsv078;2016;WOS:000371142000015
Extreme wind events in a complex maritime environment: Ways of quantification;JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS;10.1016/j.jweia.2015.11.006;2016;WOS:000370307200009
The influence of Black Sea Water inflow and its synoptic time-scale variability in the North Aegean Sea hydrodynamics;OCEAN DYNAMICS;10.1007/s10236-016-0923-5;2016;WOS:000370161100005
Transient up- and down-regulation of expression of myosin light chain 2 and myostatin mRNA mark the changes from stratified hyperplasia to muscle fiber hypertrophy in larvae of gilthead sea bream (Sparus aurata L.);CELL AND TISSUE RESEARCH;10.1007/s00441-015-2254-0;2016;WOS:000369324800017
Sequencing of tsunami waves: why the first wave is not always the largest;GEOPHYSICAL JOURNAL INTERNATIONAL;10.1093/gji/ggv457;2016;WOS:000368427100003
High-resolution environmental reconstruction in SW Peloponnese, Greece, covering the last c. 6000years: Evidence from Agios Floros fen, Messenian plain;HOLOCENE;10.1177/0959683615596838;2016;WOS:000368332200003
Fast approach to the estimation of the added resistance of ships in head waves;OCEAN ENGINEERING;10.1016/j.oceaneng.2015.12.022;2016;WOS:000370093700017
Exploring the Utility of Bathymetry Maps Derived With Multispectral Satellite Observations in the Field of Underwater Archaeology;OPEN ARCHAEOLOGY;10.1515/opar-2016-0018;2016;WOS:000404614100018
Scalable and distributed sea port operational areas estimation from AIS data;International Conference on Data Mining Workshops;10.1109/ICDMW.2016.27;2016;WOS:000401906900052
Case Study of Small Harbor Excitation under Storm Conditions;PORTS 2016: PORT ENGINEERING;;2016;WOS:000400166700065
Mediterranean Sperm Whales, Physeter macrocephalus: The Precarious State of a Lost Tribe;Advances in Marine Biology;10.1016/bs.amb.2016.08.001;2016;WOS:000399650300003
Cuvier's Beaked Whale, Ziphius cavirostris, Distribution and Occurrence in the Mediterranean Sea: High-Use Areas and Conservation Threats;Advances in Marine Biology;10.1016/bs.amb.2016.07.007;2016;WOS:000399650300005
Dolphins in a Scaled-Down Mediterranean: The Gulf of Corinth's Odontocetes;Advances in Marine Biology;10.1016/bs.amb.2016.07.003;2016;WOS:000399650300011
Reinforcement Learning-based Motion Planning of a Triangular Floating Platform under Environmental Disturbances;Mediterranean Conference on Control and Automation;;2016;WOS:000391154900169
NUMERICAL AND EXPERIMENTAL INVESTIGATIONS OF SHIP MANEUVERS IN WAVES;PROCEEDINGS OF THE ASME 35TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING , 2016, VOL 2;;2016;WOS:000393090500062
Joint probability analysis of extreme wave heights and storm surges in the Aegean Sea in a changing climate;E3S Web of Conferences;10.1051/e3sconf/20160702002;2016;WOS:000392270100016
Copepod community along the Mediterranean coast of Morocco (Southwestern Alboran Sea) during spring;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.1733;2016;WOS:000392316700005
Setting an ecological baseline prior to the bottom-up establishment of a marine protected area in Santorini Island, Aegean Sea;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.1802;2016;WOS:000392316700012
New Fisheries-related data from the Mediterranean Sea (November, 2016);MEDITERRANEAN MARINE SCIENCE;10.12681/mms.1909;2016;WOS:000392316700019
Improving aeration for efficient oxygenation in sea bass sea cages. Blood, brain and gill histology;OPEN LIFE SCIENCES;10.1515/biol-2016-0028;2016;WOS:000392499400002
Geomorphology of the Pinios River delta, Central Greece;JOURNAL OF MAPS;10.1080/17445647.2016.1153356;2016;WOS:000388817100002
Oceanographic Signatures and Pressure Monitoring of Seafloor Vertical Deformation in Near-coastal, Shallow Water Areas: A Case Study from Santorini Caldera;MARINE GEODESY;10.1080/01490419.2016.1226222;2016;WOS:000388589900001
