Title;Source;DOI;Year Published;WOS number
Implications of the Circumpolar Genetic Structure of Polar Bears for Their Conservation in a Rapidly Warming Arctic;PLOS ONE;10.1371/journal.pone.0112021;2015;WOS:000348160000001
Movements and residency of juvenile white steenbras Lithognathus lithognathus in a range of contrasting estuaries;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2014.11.015;2015;WOS:000348956900012
Global regime shift dynamics of catastrophic sea urchin overgrazing;PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES;10.1098/rstb.2013.0269;2015;WOS:000346147200008
Sea State Estimation Using Model-scale DP Measurements;OCEANS-IEEE;;2015;WOS:000380550000240
Autonomous Job Analysis A Method for Design of Autonomous Marine Operations;OCEANS-IEEE;;2015;WOS:000380550000086
Dynamic Amplification of Drag Dominated Structures in Irregular Seas;OCEANS-IEEE;;2015;WOS:000380550000054
Uncertainties in ship-based estimation of waves and responses;OCEANS-IEEE;;2015;WOS:000380550000235
Trend modelling of wave parameters and application in onboard prediction of ship responses;OCEANS-IEEE;;2015;WOS:000380550000158
Design and Analysis of a One-Dimensional Sea Surface Simulator Using the Sum-of-Sinusoids Principle;OCEANS-IEEE;;2015;WOS:000380550000314
New Concepts for Shipboard Sea State Estimation;OCEANS-IEEE;;2015;WOS:000380550000225
Strategy for sustainability of the Joint European Research Infrastructure Network for Coastal Observatories - JERICO;OCEANS-IEEE;;2015;WOS:000380550000364
Analysis, Verification and Optimization of AUV Navigation Using Underwater Acoustic Models;OCEANS-IEEE;;2015;WOS:000380550000050
Evolution of Shannon entropy in a fish system (European seabass, Dicentrarchus labrax) during the recuperation period after exposure to methylmercury;2015 4TH INTERNATIONAL WORK CONFERENCE ON BIOINSPIRED INTELLIGENCE (IWOBI);;2015;WOS:000380501500009
Extreme Waves Generated in a Future Arctic Ocean;2015 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND ENGINEERING MANAGEMENT (IEEM);;2015;WOS:000380434300330
Three-dimensional CFD modeling of wave scour around side-by-side and triangular arrangement of piles with REEF3D;Procedia Engineering;10.1016/j.proeng.2015.08.355;2015;WOS:000380494700086
Correlation between coastal tides and the speed of commercial vessels;OCEANS 2015 - GENOVA;;2015;WOS:000380485500187
A pathway towards more sustainable shipping in 2050: A possible future for automation and remote operations;MARITIME-PORT TECHNOLOGY AND DEVELOPMENT;;2015;WOS:000380500200006
A risk based approach to the design of unmanned ship control systems;MARITIME-PORT TECHNOLOGY AND DEVELOPMENT;;2015;WOS:000380500200019
Offshore upstream logistics for operations in arctic environment;MARITIME-PORT TECHNOLOGY AND DEVELOPMENT;;2015;WOS:000380500200020
Defining operational criteria for offshore vessels;MARITIME-PORT TECHNOLOGY AND DEVELOPMENT;;2015;WOS:000380500200023
EFFECTS OF WAVES AND CURRENTS ON EXTREME LOADS ON A JACKET;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 1;;2015;WOS:000379706800003
WAVE IMPACT LOADS ON OFFSHORE GRAVITY BASED STRUCTURE;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 1;;2015;WOS:000379706800015
WAVE SLAMMING MODEL TEST DATA AND ANALYSIS FOR A SPAR HULL DESIGN;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 1;;2015;WOS:000379706800022
LONG TERM ANALYSIS FOR ESTIMATION OF WAVE SLAMMING PRESSURES FOR SPAR DESIGN;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 1;;2015;WOS:000379706800023
MODELLING OF ROLL DAMPING EFFECTS FOR A FISHING VESSEL WITH FORWARD SPEED;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 11;;2015;WOS:000379793100049
INVESTIGATION OF PARAMETRIC RESONANCE IN ROLL FOR CONTAINER CARRIER SHIPS;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 11;;2015;WOS:000379793100044
SIMULATION OF ADDED RESISTANCE IN HIGH WAVES;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 11;;2015;WOS:000379793100018
METHODS FOR ESTABLISHING GOVERNING DECK IMPACT LOADS IN IRREGULAR WAVES;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 3;;2015;WOS:000379707100050
WAVE STEEPNESS AND ROGUE WAVES IN THE CHANGING CLIMATE IN THE NORTH ATLANTIC;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 3;;2015;WOS:000379707100024
MODELLING SHALLOW-WATER WAVES: TRUNCATED HERMITE MODELS AND THE SHALLOWWAVE ROUTINE;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 3;;2015;WOS:000379707100049
TIME DOMAIN SIMULATION MODEL FOR RESEARCH VESSEL GUNNERUS;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 7;;2015;WOS:000379707200013
THE PHYSICAL BEHAVIOUR OF SEINE ROPES FOR EVALUATING DEMERSAL SEINE FISHING;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 7;;2015;WOS:000379707200073
DRIFTING PATHS OF DISABLED VESSELS;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 7;;2015;WOS:000379707200019
DYNAMICS OF A MARINE PROPULSION SYSTEM WITH A DIESEL ENGINE AND A PROPELLER SUBJECT TO WAVES;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 7;;2015;WOS:000379707200015
MISSION BASED SHIP DESIGN UNDER UNCERTAIN ARCTIC SEA ICE CONDITIONS;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 8;;2015;WOS:000379793700007
AN ASSESSMENT OF ICEBERG LOADS FOR OPERATIONS IN THE NORTH BARENTS SEA;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 8;;2015;WOS:000379793700033
CFD SIMULATIONS OF LIFEBOAT DURING SAILING PHASE IN HARSH WEATHER;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 2;;2015;WOS:000379707000035
REVIEW OF STEEL LAZY WAVE RISER CONCEPTS FOR NORTH SEA;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 5B;10.1115/1.4034822;2015;WOS:000377420400035
Shallow Water Venting on the Arctic Mid-Ocean Ridge: the Seven Sisters Hydrothermal System;MINERAL RESOURCES IN A SUSTAINABLE WORLD, VOLS 1-5;;2015;WOS:000374801300282
GLOBAL DYNAMIC PERFORMANCE OF FLEXIBLE RISERS EMPLOYING COUPLED ANALYSIS;PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 5A;;2015;WOS:000375807600052
Marine climate variability from Amarfjorour, NW Iceland during the Medieval Warm period and early/middle Little Ice Age;JOKULL;;2015;WOS:000373869100006
From terrestrial to shallow-marine depositional environments: reconstruction of the depositional environments during the Late Carboniferous transgression of the Lomfjorden Trough in NE Spitsbergen (Malte Brunfjellet Formation);NORWEGIAN JOURNAL OF GEOLOGY;;2015;WOS:000369348600001
Variability of present and past PAH (polyaromatic hydrocarbons) concentrations in sediments of the SW Barents Sea;NORWEGIAN JOURNAL OF GEOLOGY;;2015;WOS:000369348600004
Stenothoids living with or on other animals (Crustacea, Amphipoda);ZOOSYSTEMATICS AND EVOLUTION;10.3897/zse.91.5715;2015;WOS:000369100300009
Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods;EARTH SYSTEM SCIENCE DATA;10.5194/essd-7-173-2015;2015;WOS:000368632100002
Biogeography of key mesozooplankton species in the North Atlantic and egg production of Calanus finmarchicus;EARTH SYSTEM SCIENCE DATA;10.5194/essd-7-223-2015;2015;WOS:000368632100006
Dynamic Analysis of a Braceless Semisubmersible Offshore Wind Turbine in Operational Conditions;Energy Procedia;10.1016/j.egypro.2015.11.402;2015;WOS:000368676300004
Offshore Wind Farm Wake Effect on Stratification and Coastal Upwelling;Energy Procedia;10.1016/j.egypro.2015.11.415;2015;WOS:000368676300016
Lagrangian Measurement of Waves and Near Surface Turbulence from Acoustic Instruments;Energy Procedia;10.1016/j.egypro.2015.11.416;2015;WOS:000368676300017
Effect of Offshore Wind farm Design on the Vertical Motion of the Ocean;Energy Procedia;10.1016/j.egypro.2015.11.424;2015;WOS:000368676300025
Effect of Turbulence Intensity on the Performance of an Offshore Vertical Axis Wind Turbine;Energy Procedia;10.1016/j.egypro.2015.11.435;2015;WOS:000368676300036
Integrated Modelling Platform for Dynamic Performance Assessment of Floating Wind Turbines;Energy Procedia;10.1016/j.egypro.2015.11.442;2015;WOS:000368676300043
Mesoscale numerical modelling of met-ocean interactions;Energy Procedia;10.1016/j.egypro.2015.11.447;2015;WOS:000368676300048
Foreword to the thematic cluster: the Arctic in Rapid Transition-marine ecosystems;POLAR RESEARCH;10.3402/polar.v34.30684;2015;WOS:000367440800001
Multipurpose Acoustic Networks in the Integrated Arctic Ocean Observing System;ARCTIC;10.14430/arctic4449;2015;WOS:000365463500004
Directly measured currents and estimated transport pathways of Atlantic Water between 59.5 degrees N and the Iceland-Faroes-Scotland Ridge;TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY;10.3402/tellusa.v67.28067;2015;WOS:000365972700001
Ostracods from mid-outer shelf bottoms of the Ciclopi Islands Marine Protected Area (Ionian Sea, Eastern Sicily);BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA;10.4435/BSPI.2015.09;2015;WOS:000364982100006
TRACE FOSSILS FROM THE EOCENE LILLEBAELT CLAY FORMATION, ROSNAES PENINSULA, DENMARK;ANNALES SOCIETATIS GEOLOGORUM POLONIAE;;2015;WOS:000363682600010
Evidence for significant protein-like dissolved organic matter accumulation in Sea of Okhotsk sea ice;ANNALS OF GLACIOLOGY;10.3189/2015AoG69A002;2015;WOS:000363082900002
CO2-system development in young sea ice and CO2 gas exchange at the ice/air interface mediated by brine and frost flowers in Kongsfjorden, Spitsbergen;ANNALS OF GLACIOLOGY;10.3189/2015AoG69A563;2015;WOS:000363083200004
Influence of synoptic atmospheric conditions on movement of individual sea-ice floes in Fram Strait, late summer 2010;ANNALS OF GLACIOLOGY;10.3189/2015AoG69A655;2015;WOS:000363083200024
Links between surface productivity and deep ocean particle flux at the Porcupine Abyssal Plain sustained observatory;BIOGEOSCIENCES;10.5194/bg-12-5885-2015;2015;WOS:000362972200020
Winter-spring transition in the subarctic Atlantic: microbial response to deep mixing and pre-bloom production;AQUATIC MICROBIAL ECOLOGY;10.3354/ame01767;2015;WOS:000362667300005
Behavioural responses to simulated bird attacks in marine three-spined sticklebacks after exposure to high CO2 levels;MARINE AND FRESHWATER RESEARCH;10.1071/MF14144;2015;WOS:000361917400003
Residency and abundance of sperm whales (Physeter macrocephalus) in the Bleik Canyon, Norway;MARINE BIOLOGY RESEARCH;10.1080/17451000.2015.1031800;2015;WOS:000362342500008
Transport of volume, heat, and salt towards the Arctic in the Faroe Current 1993-2013;OCEAN SCIENCE;10.5194/os-11-743-2015;2015;WOS:000361971200005
Terrestrial processes affecting unlithified coastal erosion disparities in central fjords of Svalbard;POLAR RESEARCH;10.3402/polar.v34.24122;2015;WOS:000361751200001
Tidal currents in the western Svalbard Fjords;OCEANOLOGIA;10.1016/j.oceano.2015.06.003;2015;WOS:000361416600003
Macroalgae contribute to nested mosaics of pH variability in a subarctic fjord;BIOGEOSCIENCES;10.5194/bg-12-4895-2015;2015;WOS:000360294800003
Use of fatty acid profiles to monitor the escape history of farmed Atlantic salmon;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00132;2015;WOS:000360012300001
Atlantic salmon Salmo salar instantaneously follow vertical light movements in sea cages;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00136;2015;WOS:000360012300005
Mass marking farmed Atlantic salmon with transgenerational isotopic fingerprints to trace farm fish escapees;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00139;2015;WOS:000360012300007
Different maturity scales affect estimations of fecundity, TEP and spawning stock size of Greenland halibut, Reinhardtius hippoglossoides (Walbaum, 1792);MARINE BIOLOGY RESEARCH;10.1080/17451000.2015.1031797;2015;WOS:000359442900004
Sea spray aerosol flux estimation based on long-term variation of wave statistics;OCEANOLOGIA;10.1016/j.oceano.2015.04.001;2015;WOS:000359449900007
Tuning and assessment of the HYCOM-NORWECOM V2.1 biogeochemical modeling system for the North Atlantic and Arctic oceans;GEOSCIENTIFIC MODEL DEVELOPMENT;10.5194/gmd-8-2187-2015;2015;WOS:000358917100016
Amphimelissa setosa (Cleve) (Polycystina, Nassellaria) - a stratigraphic and paleoecological marker of migrating polar environments in the northern hemisphere during the Quaternary;STRATIGRAPHY;;2015;WOS:000358761900002
INFLUENCE OF PREY SPECIES AND CONCENTRATION ON EGG PRODUCTION EFFICIENCY AND HATCHING SUCCESS IN ACARTIA TONSA DANA (COPEPODA, CALANOIDA);CRUSTACEANA;10.1163/15685403-00003436;2015;WOS:000357621600005
A new compilation of stomach content data for commercially important pelagic fish species in the northeast Atlantic;EARTH SYSTEM SCIENCE DATA;10.5194/essd-7-19-2015;2015;WOS:000356934300002
Spatially explicit estimates of stock sizes, structure and biomass of herring and blue whiting, and catch data of bluefin tuna;EARTH SYSTEM SCIENCE DATA;10.5194/essd-7-35-2015;2015;WOS:000356934300004
Decision Support for Operations and Maintenance of Offshore Wind Parks;Lecture Notes in Mechanical Engineering;10.1007/978-3-319-09507-3_95;2015;WOS:000357494200095
White-beaked dolphins trapped in the ice and eaten by polar bears;POLAR RESEARCH;10.3402/polar.v34.26612;2015;WOS:000355400500001
Effects of water flow and drilling waste exposure on polyp behaviour in Lophelia pertusa;MARINE BIOLOGY RESEARCH;10.1080/17451000.2014.993651;2015;WOS:000354984700005
Brief Communication: Contending estimates of 2003-2008 glacier mass balance over the Pamir-Karakoram-Himalaya;CRYOSPHERE;10.5194/tc-9-557-2015;2015;WOS:000353878400010
CFD Simulations of Wave Propagation and Shoaling over a Submerged Bar;Aquatic Procedia;10.1016/j.aqpro.2015.02.042;2015;WOS:000353455800041
Amplified recruitment pressure of biofouling organisms in commercial salmon farms: potential causes and implications for farm management;BIOFOULING;10.1080/08927014.2015.1012713;2015;WOS:000353565900003
What we have lost and cannot become: societal outcomes of coastal erosion in southern Belize;ECOLOGY AND SOCIETY;10.5751/ES-07050-200104;2015;WOS:000353293900016
A spaceborne assessment of cyclone impacts on Barents Sea surface temperature and chlorophyll;INTERNATIONAL JOURNAL OF REMOTE SENSING;10.1080/01431161.2015.1029098;2015;WOS:000353576900010
Basal topographic controls on rapid retreat of Humboldt Glacier, northern Greenland;JOURNAL OF GLACIOLOGY;10.3189/2015JoG14J128;2015;WOS:000353100100013
Responses in Arctic marine carbon cycle processes: conceptual scenarios and implications for ecosystem function;POLAR RESEARCH;10.3402/polar.v34.24252;2015;WOS:000353050900001
Seasonal variation of mercury and delta N-15 in fish from Lake Heddalsvatn, southern Norway;JOURNAL OF LIMNOLOGY;10.4081/jlimnol.2014.918;2015;WOS:000352405900003
Comparison of mercury concentrations measured at several sites in the Southern Hemisphere;ATMOSPHERIC CHEMISTRY AND PHYSICS;10.5194/acp-15-3125-2015;2015;WOS:000352157600010
Tidal forcing, energetics, and mixing near the Yermak Plateau;OCEAN SCIENCE;10.5194/os-11-287-2015;2015;WOS:000352488400006
A lithosphere-scale structural model of the Barents Sea and Kara Sea region;SOLID EARTH;10.5194/se-6-153-2015;2015;WOS:000352161500011
DIVER-OPERATED SUCTION SAMPLING IN NORWEGIAN COBBLE GROUNDS: TECHNIQUE AND ASSOCIATED FAUNA;CRUSTACEANA;10.1163/15685403-00003406;2015;WOS:000350769300005
The impact of snow depth, snow density and ice density on sea ice thickness retrieval from satellite radar altimetry: results from the ESA-CCI Sea Ice ECV Project Round Robin Exercise;CRYOSPHERE;10.5194/tc-9-37-2015;2015;WOS:000350555400004
Red sea urchins (Echinus esculentus) and water flow influence epiphytic macroalgae density;MARINE BIOLOGY RESEARCH;10.1080/17451000.2014.943239;2015;WOS:000350983000004
On the brink of the Arctic: Unusual intertidal sub-Arctic kelp associations in the Porsangerfjord, North Norway;MARINE BIOLOGY RESEARCH;10.1080/17451000.2014.940975;2015;WOS:000350983000007
Distribution of benthic megafauna in the Barents Sea: baseline for an ecosystem approach to management;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsu106;2015;WOS:000350154300026
Genetic analyses of ling (Molva molva) in the Northeast Atlantic reveal patterns relevant to stock assessments and management advice;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsu135;2015;WOS:000350154300029
Total and natural mortality of red king crab (Paralithodes camtschaticus) in Norwegian waters: catch-curve analysis and indirect estimation methods;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsu138;2015;WOS:000350154300030
Using simulated escape events to assess the annual numbers and destinies of escaped farmed Atlantic salmon of different life stages from farm sites in Norway;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsu133;2015;WOS:000350154300033
Multiple interests across European coastal waters: the importance of a common language;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsu095;2015;WOS:000350154300037
Prey selectivity in piscivorous bluefin tuna larvae reared in the laboratory;JOURNAL OF PLANKTON RESEARCH;10.1093/plankt/fbu082;2015;WOS:000350124100002
Biogeochemical variations at the Porcupine Abyssal Plain sustained Observatory in the northeast Atlantic Ocean, from weekly to inter-annual timescales;BIOGEOSCIENCES;10.5194/bg-12-845-2015;2015;WOS:000349793100015
Fluxes of carbon and nutrients to the Iceland Sea surface layer and inferred primary productivity and stoichiometry;BIOGEOSCIENCES;10.5194/bg-12-875-2015;2015;WOS:000349793100018
Monitoring the spreading of the Amazon freshwater plume by MODIS, SMOS, Aquarius, and TOPAZ;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1002/2014JC010155;2015;WOS:000349890000017
Poor Survival of Acoustically-Tagged Juvenile Chinook Salmon in the Strait of Georgia, British Columbia, Canada;TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY;10.1080/00028487.2014.954053;2015;WOS:000350025600003
North Atlantic Ocean deep-water processes and depositional environments: A study of the Cenozoic Norway Basin;MARINE AND PETROLEUM GEOLOGY;10.1016/j.marpetgeo.2014.09.011;2015;WOS:000347584000028
Feeding ecology of the Stomiiformes (Pisces) of the northern Mid-Atlantic Ridge. 1. The Sternoptychidae and Phosichthyidae;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2014.11.003;2015;WOS:000349059800012
The Relevance of the Location of Blocking Highs for Stratospheric Variability in a Changing Climate;JOURNAL OF CLIMATE;10.1175/JCLI-D-14-00210.1;2015;WOS:000348220100008
The Large-Scale Climate in Response to the Retreat of the West Antarctic Ice Sheet;JOURNAL OF CLIMATE;10.1175/JCLI-D-14-00284.1;2015;WOS:000348220100013
Evaluating the ocean biogeochemical components of Earth system models using atmospheric potential oxygen and ocean color data;BIOGEOSCIENCES;10.5194/bg-12-193-2015;2015;WOS:000347960800012
An economic analysis of the Portuguese fisheries sector 1960-2011;MARINE POLICY;10.1016/j.marpol.2014.06.004;2015;WOS:000348003700003
The emerging politics of the Arctic Ocean. Future management of the living marine resources;MARINE POLICY;10.1016/j.marpol.2014.09.015;2015;WOS:000348003700039
Key Arctic phototrophs are widespread in the polar night;POLAR BIOLOGY;10.1007/s00300-014-1570-2;2015;WOS:000348216800003
A biomarker-based investigation of the mid-winter ecosystem in Rijpfjorden, Svalbard;POLAR BIOLOGY;10.1007/s00300-013-1352-2;2015;WOS:000348216800005
Moonlit swimming: vertical distributions of macrozooplankton and nekton during the polar night;POLAR BIOLOGY;10.1007/s00300-013-1422-5;2015;WOS:000348216800008
Polar night ecology of a pelagic predator, the chaetognath Parasagitta elegans;POLAR BIOLOGY;10.1007/s00300-014-1577-8;2015;WOS:000348216800009
A review of the application and evolution of the DPSIR framework with an emphasis on coastal social-ecological systems;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2014.11.013;2015;WOS:000347769600008
Influence of tropical easterlies in southern Africa's winter rainfall zone during the Holocene;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2014.10.011;2015;WOS:000347586100010
Early break-up of the Norwegian Channel Ice Stream during the Last Glacial Maximum;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2014.11.001;2015;WOS:000347586100015
Arctic skate Amblyraja hyperborea preys on remarkably large glacial eelpouts Lycodes frigidus;JOURNAL OF FISH BIOLOGY;10.1111/jfb.12554;2015;WOS:000347359200025
Factors influencing the distribution of trematode larvae in blue mussels Mytilus edulis in the North Atlantic and Arctic Oceans;MARINE BIOLOGY;10.1007/s00227-014-2586-4;2015;WOS:000347405400015
Late Devensian ice-marginal features in the central North Sea processes and chronology;BOREAS;10.1111/bor.12090;2015;WOS:000347169200001
Palaeoceanographic development in Storfjorden, Svalbard, during the deglaciation and Holocene: evidence from benthic foraminiferal records;BOREAS;10.1111/bor.12098;2015;WOS:000347169200003
Late Holocene Baltic Sea outflow changes reconstructed using C-37:4 content from marine cores;BOREAS;10.1111/bor.12093;2015;WOS:000347169200007
Distribution of EP4 receptor in different Atlantic salmon (Salmo salar L.) tissues;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;10.1016/j.dci.2014.09.013;2015;WOS:000347263500016
Teleconnections between Tropical Pacific SST Anomalies and Extratropical Southern Hemisphere Climate;JOURNAL OF CLIMATE;10.1175/JCLI-D-14-00438.1;2015;WOS:000347061200004
Trends in bowhead whales in West Greenland: Aerial surveys vs. genetic capture-recapture analyses;MARINE MAMMAL SCIENCE;10.1111/mms.12150;2015;WOS:000346769200008
The prevalence of vertebral deformities is increased with higher egg incubation temperatures and triploidy in Atlantic salmon Salmo salar L.;JOURNAL OF FISH DISEASES;10.1111/jfd.12206;2015;WOS:000346580400009
Oil exploration and sea ice projections in the Arctic;POLAR RECORD;10.1017/S0032247413000624;2015;WOS:000346191200008
Effects of different step-wise temperature increment regimes during egg incubation of Atlantic cod (Gadus morhua L.) on egg viability and newly hatched larval quality;AQUACULTURE RESEARCH;10.1111/are.12173;2015;WOS:000346160000020
A retrospective evaluation of the Barents Sea capelin management advice;MARINE BIOLOGY RESEARCH;10.1080/17451000.2014.928414;2015;WOS:000345920300002
On Attitude Observers and Inertial Navigation for Reference System Fault Detection and Isolation in Dynamic Positioning;2015 EUROPEAN CONTROL CONFERENCE (ECC);;2015;WOS:000380485400584
On Physical Mechanisms Controlling Inshore Aggregations of Small Pelagic Fish in a Tropical Upwelling System;2015 IEEE/OES ACOUSTICS IN UNDERWATER GEOSCIENCES SYMPOSIUM;;2015;WOS:000412164600038
Arctic Sea Ice and Eurasian Climate: A Review;ADVANCES IN ATMOSPHERIC SCIENCES;10.1007/s00376-014-0009-6;2015;WOS:000347282700006
Depth distribution of the amoebic gill disease agent, Neoparamoeba perurans, in salmon sea-cages;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00137;2015;WOS:000360012300006
Effects of salmon lice Lepeophtheirus salmonis on wild sea trout Salmo trutta-a literature review;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00142;2015;WOS:000362667800001
Effect of temperature on the metabolism, behaviour and oxygen requirements of Sparus aurata;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00141;2015;WOS:000362667800002
Characterization of 'Candidatus Syngnamydia salmonis' (Chlamydiales, Simkaniaceae), a bacterium associated with epitheliocystis in Atlantic salmon (Salmo salar L.);ARCHIVES OF MICROBIOLOGY;10.1007/s00203-014-1038-3;2015;WOS:000347248100003
Seasonal variability of atmospheric nitrogen oxides and non-methane hydrocarbons at the GEOSummit station, Greenland;ATMOSPHERIC CHEMISTRY AND PHYSICS;10.5194/acp-15-6827-2015;2015;WOS:000357117500019
Flux variations and vertical distributions of siliceous Rhizaria (Radiolaria and Phaeodaria) in the western Arctic Ocean: indices of environmental changes;BIOGEOSCIENCES;10.5194/bg-12-2019-2015;2015;WOS:000352112900028
Phytoplankton dynamics in contrasting early stage North Atlantic spring blooms: composition, succession, and potential drivers;BIOGEOSCIENCES;10.5194/bg-12-2395-2015;2015;WOS:000353840500009
Synoptic-scale analysis of mechanisms driving surface chlorophyll dynamics in the North Atlantic;BIOGEOSCIENCES;10.5194/bg-12-3641-2015;2015;WOS:000356179800031
Late Weichselian and Holocene palaeoceanography of Storfjordrenna, southern Svalbard;CLIMATE OF THE PAST;10.5194/cp-11-587-2015;2015;WOS:000352159900015
Carbon isotope (delta C-13) excursions suggest times of major methane release during the last 14 kyr in Fram Strait, the deep-water gateway to the Arctic;CLIMATE OF THE PAST;10.5194/cp-11-669-2015;2015;WOS:000357120900001
Trophic ecology of brown trout (Salmo trutta L.) in subarctic lakes;ECOLOGY OF FRESHWATER FISH;10.1111/eff.12139;2015;WOS:000346347100014
Aggregations of bluefish Pomatomus saltatrix (L.) at Mediterranean coastal fish farms: seasonal presence, daily patterns and influence of farming activity;ENVIRONMENTAL BIOLOGY OF FISHES;10.1007/s10641-014-0280-5;2015;WOS:000347527200003
Survival of wild Atlantic salmon (Salmo salar) after catch and release angling in three Irish rivers;FISHERIES RESEARCH;10.1016/j.fishres.2014.08.005;2015;WOS:000345478600027
Social-ecological Changes, Livelihoods and Resilience Among Fishing Communities in Mafia Island Marine Park, Tanzania;FORUM FOR DEVELOPMENT STUDIES;10.1080/08039410.2015.1065906;2015;WOS:000210818800007
Defining management units for cetaceans by combining genetics, morphology, acoustics and satellite tracking;GLOBAL ECOLOGY AND CONSERVATION;10.1016/j.gecco.2015.04.002;2015;WOS:000416220000071
Comparative biogeochemistry-ecosystem-human interactions on dynamic continental margins;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2014.04.016;2015;WOS:000347868800002
Building the capacity for forecasting marine biogeochemistry and ecosystems: recent advances and future developments;JOURNAL OF OPERATIONAL OCEANOGRAPHY;10.1080/1755876X.2015.1022350;2015;WOS:000368117600011
Status and future of global and regional ocean prediction systems;JOURNAL OF OPERATIONAL OCEANOGRAPHY;10.1080/1755876X.2015.1049892;2015;WOS:000368117800002
