Title;Source;DOI;Year Published;WOS number
Viability and Management Targets of Mediterranean Demersal Fisheries: The Case of the Aegean Sea;PLOS ONE;10.1371/journal.pone.0168694;2016;WOS:000391226900037
Environmental drivers explain regional variation of changes in fish and invertebrate functional groups across the Mediterranean Sea from 1994 to 2012;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11912;2016;WOS:000394183600002
Reproductive Biology of Albacore Tuna (Thunnus alalunga) in the Western Indian Ocean;PLOS ONE;10.1371/journal.pone.0168605;2016;WOS:000392853100057
Parasites, pathological conditions and resistance to Marteilia cochillia in lagoon cockle Cerastoderma glaucum from Galicia (NW Spain);DISEASES OF AQUATIC ORGANISMS;10.3354/dao03070;2016;WOS:000391695400004
Evidence of Cnidarians sensitivity to sound after exposure to low frequency noise underwater sources;SCIENTIFIC REPORTS;10.1038/srep37979;2016;WOS:000390202800001
Spatio-temporal monitoring of deep-sea communities using metabarcoding of sediment DNA and RNA;PEERJ;10.7717/peerj.2807;2016;WOS:000390663600009
Combined proteomic and metallomic analyses in Scrobicularia plana clams to assess environmental pollution of estuarine ecosystems;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.08.075;2016;WOS:000390734600030
Risk assessment for marine spills along European coastlines;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.09.015;2016;WOS:000390734600041
Bioaccumulation of trace element concentrations in common dolphins (Delphinus delphis) from Portugal;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.10.033;2016;WOS:000390734600068
Relationship between legacy, and emerging organic pollutants in Antarctic seabirds and their foraging ecology as shown by delta C-13 and delta N-15;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.07.080;2016;WOS:000390071000132
Hydrodynamic effects of macrophyte microtopography: spatial consequences of interspecific benthic transitions;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11913;2016;WOS:000391695800009
Environmental drivers of salp Thalia democratica population dynamics from in situ observations;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11915;2016;WOS:000391695800014
Chemical characterization of humic-like substances (HULIS) in PM2.5 in Lanzhou, China;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.08.025;2016;WOS:000390071000143
Sea surface temperature variability in the North Western Mediterranean Sea (Gulf of Lion) during the Common Era;EARTH AND PLANETARY SCIENCE LETTERS;10.1016/j.epsl.2016.09.032;2016;WOS:000387526500012
Abundance and Distribution Patterns of Thunnus albacares in Isla del Coco National Park through Predictive Habitat Suitability Models;PLOS ONE;10.1371/journal.pone.0168212;2016;WOS:000392754300065
A carbon budget for the Amundsen Sea Polynya, Antarctica: Estimating net community production and export in a highly productive polar ecosystem;ELEMENTA-SCIENCE OF THE ANTHROPOCENE;10.12952/journal.elementa.000140;2016;WOS:000389924300002
Fast and behavior-selective exploitation of a marine fish targeted by anglers;SCIENTIFIC REPORTS;10.1038/srep38093;2016;WOS:000389374700001
Fast evaluation of tsunami scenarios: uncertainty assessment for a Mediterranean Sea database;NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;10.5194/nhess-16-2593-2016;2016;WOS:000389217600001
Proteomics and comparative genomics of Nitrososphaera viennensis reveal the core genome and adaptations of archaeal ammonia oxidizers;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;10.1073/pnas.1601212113;2016;WOS:000389536700008
Spatial characterization of the fisheries in the Aviles Canyon System (Cantabrian Sea, Spain);CIENCIAS MARINAS;10.7773/cm.v42i4.2628;2016;WOS:000398205000002
Seasonal probabilistic forecasting of tropical cyclone activity in the North Indian Ocean;JOURNAL OF FLOOD RISK MANAGEMENT;10.1111/jfr3.12197;2016;WOS:000393053100008
The use of wave propagation and reduced complexity inundation models and metamodels for coastal flood risk assessment;JOURNAL OF FLOOD RISK MANAGEMENT;10.1111/jfr3.12204;2016;WOS:000393053100009
First record of the alien alga Antithamnion amphigeneum (Rhodophyta) in the Adriatic Sea;ACTA ADRIATICA;;2016;WOS:000392722800010
Impact of sea-level rise on earthquake and landslide triggering offshore the Alentejo margin (SW Iberia);GEO-MARINE LETTERS;10.1007/s00367-016-0459-1;2016;WOS:000392313300002
Obtaining energy from tidal microturbines: A practical example in the Nalon River;APPLIED ENERGY;10.1016/j.apenergy.2016.08.173;2016;WOS:000391897600008
Influence of a carp invasion on the zooplankton community in Laguna Medina, a Mediterranean shallow lake;LIMNETICA;;2016;WOS:000391903600011
A comparison of radionuclide dispersion model performances for the Baltic Sea and Fukushima releases in the Pacific Ocean;RADIOPROTECTION;10.1051/radiopro/2016053;2016;WOS:000391966900021
Long photoperiods sustain high pH in Arctic kelp forests;SCIENCE ADVANCES;10.1126/sciadv.1501938;2016;WOS:000391268800002
Lowstand wedges in carbonate platform slopes (Quaternary, Maldives, Indian Ocean);DEPOSITIONAL RECORD;10.1002/dep2.21;2016;WOS:000390926400004
Implications of delta retreat on wave propagation and longshore sediment transport - Guadalfeo case study (southern Spain);MARINE GEOLOGY;10.1016/j.margeo.2016.09.011;2016;WOS:000390626100001
Very coarse-grained beaches as a response to generalized sea level drops in a complex active tectonic setting: Pleistocene marine terraces at the Cadiz coast, SW Spain;MARINE GEOLOGY;10.1016/j.margeo.2016.09.007;2016;WOS:000390626100007
Revisiting the time scale and size of the Zanclean flood of the Mediterranean (5.33 Ma) from CFD simulations;MARINE GEOLOGY;10.1016/j.margeo.2016.10.008;2016;WOS:000390626100018
Micro-phytoplankton community structure in the coastal upwelling zone off Concepcion (central Chile): Annual and inter-annual fluctuations in a highly dynamic environment;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.10.011;2016;WOS:000390723200010
Epibiontic associations between apostomid ciliates Conidophrys spp. and amphipods associated with fish farms fouling in the western Mediterranean Sea;HELGOLAND MARINE RESEARCH;10.1186/s10152-016-0463-x;2016;WOS:000390202200003
Landslides in moraines as triggers of glacial lake outburst floods: example from Palcacocha Lake (Cordillera Blanca, Peru);LANDSLIDES;10.1007/s10346-016-0724-4;2016;WOS:000390031600011
Disentangling seafood value chains: Tourism and the local market driving small-scale fisheries;MARINE POLICY;10.1016/j.marpol.2016.09.006;2016;WOS:000390494100005
Review of participatory fisheries management arrangements in the European Union;MARINE POLICY;10.1016/j.marpol.2016.08.003;2016;WOS:000390494100032
Namuncura Marine Protected Area: an oceanic hot spot of benthic biodiversity at Burdwood Bank, Argentina;POLAR BIOLOGY;10.1007/s00300-016-1913-2;2016;WOS:000390068600014
Sources of skill in near-term climate prediction: generating initial conditions;CLIMATE DYNAMICS;10.1007/s00382-016-3036-4;2016;WOS:000389605700006
Hexactinellid sponges reported from shallow waters in the Oligo-Miocene Pirabas Formation (N Brazil) are in fact cheilostome bryozoans;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;10.1016/j.jsames.2016.10.003;2016;WOS:000389556100026
Further records of sipunculans (Sipuncula) from the Mediterranean Sea;MARINE BIODIVERSITY;10.1007/s12526-016-0443-z;2016;WOS:000390002100011
Marine Bacterial and Archaeal Ion-Pumping Rhodopsins: Genetic Diversity, Physiology, and Ecology;MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS;10.1128/MMBR.00003-16;2016;WOS:000388683500003
MARINE RADIOCARBON RESERVOIR EFFECT IN LATE PLEISTOCENE AND EARLY HOLOCENE COASTALWATERS OFF NORTHERN IBERIA;RADIOCARBON;10.1017/RDC.2016.71;2016;WOS:000389876700009
Effect of the diet on lipid composition and liver histology of short snout seahorse Hippocampus hippocampus;AQUACULTURE NUTRITION;10.1111/anu.12341;2016;WOS:000388576300014
Measurement of p-nitrophenyl acetate esterase activity (EA), total antioxidant capacity (TAC), total oxidant status (TOS) and acetylcholinesterase (AChE) in gills and digestive gland of Mytilus galloprovincialis exposed to binary mixtures of Pb, Cd and Cu;ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH;10.1007/s11356-016-7677-y;2016;WOS:000389301700079
Contribution of storms to shoreline changes in mesotidal dissipative beaches: case study in the Gulf of Cadiz (SW Spain);NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;10.5194/nhess-16-2543-2016;2016;WOS:000389217400001
Optimising sustainable management of mixed fisheries: Differentiating and weighting selective strategies;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.10.005;2016;WOS:000389101500015
Transcriptomic profiles of the upper olfactory rosette in cultured and wild Senegalese sole (Solea senegalensis) males;COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS;10.1016/j.cbd.2016.09.001;2016;WOS:000389097500015
Ancient upwelling record in a phosphate hardground (Tortonian of Menorca, Balearic Islands, Spain);MARINE AND PETROLEUM GEOLOGY;10.1016/j.marpetgeo.2016.07.017;2016;WOS:000389087100038
Aggregation of European storm-petrel (Hydrobates pelagicus ssp melitensis) around cage fish farms. Do they benefit from the farm resources?;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.09.006;2016;WOS:000389098500005
Spatial variability of soft-bottom macrobenthic communities in northern Sicily (Western Mediterranean): Contrasting trawled vs. untrawled areas;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.10.002;2016;WOS:000389098500012
Effects of the 2015 heat wave on benthic invertebrates in the Tabarca Marine Protected Area (southeast Spain);MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.10.004;2016;WOS:000389098500014
Effects of novobiocin and methotrexate on the benthic amphipod Ampelisca brevicornis exposed to spiked sediments;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.11.003;2016;WOS:000389098500018
Comparison and Computational Performance of Tsunami-HySEA and MOST Models for LANTEX 2013 Scenario: Impact Assessment on Puerto Rico Coasts;PURE AND APPLIED GEOPHYSICS;10.1007/s00024-016-1387-8;2016;WOS:000388744000016
Geomorphic and shallow-acoustic investigation of an Antarctic Peninsula fjord system using high-resolution ROV and shipboard geophysical observations: Ice dynamics and behaviour since the Last Glacial Maximum;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2016.10.014;2016;WOS:000389116000009
Isotopic discrimination factors and nitrogen turnover rates in reared Atlantic bluefin tuna larvae (Thunnus thynnus): effects of maternal transmission;SCIENTIA MARINA;10.3989/scimar.04435.25A;2016;WOS:000388738200002
Occurrence of adult anchovy in Catalonia (NW Mediterranean) in relation to sea surface conditions;SCIENTIA MARINA;10.3989/scimar.04413.24A;2016;WOS:000388738200003
Coral reef fish assemblages at Clipperton Atoll (Eastern Tropical Pacific) and their relationship with coral cover;SCIENTIA MARINA;10.3989/scimar.04301.12B;2016;WOS:000388738200005
Five key attributes can increase marine protected areas performance for small-scale fisheries management;SCIENTIFIC REPORTS;10.1038/srep38135;2016;WOS:000388994200001
Optimising a clearance index based on neutral red as an indicator of physiological stress for bivalves;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.025;2016;WOS:000388157900050
Ostracod evidence for the Neolithic environment of Rio Sizandro, Portugal: Part 2;PALAEOBIODIVERSITY AND PALAEOENVIRONMENTS;10.1007/s12549-016-0240-5;2016;WOS:000388113300003
The erosion on the east coast of Spain: Wear of particles, mineral composition, carbonates and Posidonia oceanica;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.08.076;2016;WOS:000387807200049
"Effects of larval diet and metamorphosis cue on survival and growth of sea urchin post-larvae (Paracentrotus lividus; Lamarck, 1816)";AQUACULTURE;10.1016/j.aquaculture.2016.09.014;2016;WOS:000385372200033
Influence of flow diversions on giant freshwater pearl mussel populations in the Ebro River, Spain;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.2622;2016;WOS:000392955200010
Sea Turtle, Shark, and Dolphin Bycatch Rates by Artisanal and Semi-Industrial Fishers in Maio Island, Cape Verde;CHELONIAN CONSERVATION AND BIOLOGY;10.2744/CB-1213.1;2016;WOS:000391817200015
Assemblages of of deep-sea fishes on the middle slope off Northwest Africa (26 degrees-33 degrees N, eastern Atlantic);DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.10.011;2016;WOS:000391777000008
The parasite community of Phycis blennoides (Briinnich, 1768) from the Balearic Sea in relation to diet, biochemical markers, histopathology and environmental variables;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.11.001;2016;WOS:000391777000009
Coastal-flood risk management in central Algarve: Vulnerability and flood risk indices (South Portugal);ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.021;2016;WOS:000388157900031
How functional traits of estuarine macrobenthic assemblages respond to metal contamination?;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.019;2016;WOS:000388157900065
Structure and temporal dynamics of the bacterial communities associated to microhabitats of the coral Oculina patagonica;ENVIRONMENTAL MICROBIOLOGY;10.1111/1462-2920.13548;2016;WOS:000392946900021
Using skin mucus to evaluate stress in gilthead seabream (Sparus aurata L.);FISH & SHELLFISH IMMUNOLOGY;10.1016/j.fsi.2016.11.005;2016;WOS:000389729100036
Food resource partitioning between stream-dwelling Arctic charr Salvelinus alpinus (L.), Atlantic salmon Salmo salar L. and alpine bullhead Cottus poecilopus Heckel, 1836: an example of water column segregation;HYDROBIOLOGIA;10.1007/s10750-015-2547-z;2016;WOS:000387222500009
The meteorology of Gale Crater as determined from Rover Environmental Monitoring Station observations and numerical modeling. Part II: Interpretation;ICARUS;10.1016/j.icarus.2016.01.031;2016;WOS:000384629200008
Coastal saltpans are a good alternative breeding habitat for Kentish plover Charadrius alexandrinus when umbrella species are present;JOURNAL OF AVIAN BIOLOGY;10.1111/jav.00883;2016;WOS:000390326900010
Primary production enhancement in a shallow seamount (Gorringe - Northeast Atlantic);JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.07.012;2016;WOS:000385329600002
Environmental boundaries of marine cladoceran distributions in the NW Mediterranean: Implications for their expansion under global warming;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.08.003;2016;WOS:000385329600003
Increased temperature, rather than elevated CO2, modulates the carbon assimilation of the Arctic kelps Saccharina latissima and Laminaria solidungula;MARINE BIOLOGY;10.1007/s00227-016-3024-6;2016;WOS:000388685000011
Assessment of the effects of Cu and Ag in oysters Crassostrea gigas (Thunberg, 1793) using a battery of cell and tissue level biomarkers;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.09.002;2016;WOS:000389098500002
Exploring marine spatial planning education: Challenges in structuring transdisciplinarity;MARINE POLICY;10.1016/j.marpol.2016.09.016;2016;WOS:000390494100006
Assessment and management of western Mediterranean small-scale fisheries;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.013;2016;WOS:000386989900011
Assessment of the climate and human impact on estuarine water environments in two estuaries of the Bay of Biscay;OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES;10.1515/ohs-2016-0043;2016;WOS:000390561200006
Advection in polar and sub-polar environments: Impacts on high latitude marine ecosystems;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.10.004;2016;WOS:000390723200004
A review of potential physical impacts on harbours in the Mediterranean Sea under climate change;REGIONAL ENVIRONMENTAL CHANGE;10.1007/s10113-016-0972-9;2016;WOS:000388959100026
Managing coastal environments under climate change: Pathways to adaptation;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.01.124;2016;WOS:000387807200128
High spatial heterogeneity of two planktonic cnidarian species related to the variability of a shelf-slope front at short time scales;SCIENTIA MARINA;10.3989/scimar.04452.03A;2016;WOS:000388738200006
Numerical error estimation of conventional anemometry mounted on offshore floating met-masts;WIND ENERGY;10.1002/we.1981;2016;WOS:000387671400010
Socioeconomic impacts of marine protected areas in the Mediterranean and Black Seas;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.001;2016;WOS:000386989900001
A comparison of rural community perceptions and involvement in conservation between the Fiji Islands and Southwestern Portugal;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.007;2016;WOS:000386989900006
Development of an Eemian (MIS 5e) Interglacial palaeolake at Sokli (N Finland) inferred using multiple proxies;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2016.09.008;2016;WOS:000387526000002
Microfossil turnover across the uppermost Danian at Caravaca, Spain: Paleoenvironmental inferences and identification of the latest Danian event;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2016.09.013;2016;WOS:000387526000004
Histomorphological study of ovarian atresia over the reproductive cycle of Octopus vulgaris from Galician waters (NW Spain);ZOOMORPHOLOGY;10.1007/s00435-016-0322-y;2016;WOS:000386382800003
Morphological changes, beach inundation and overwash caused by an extreme storm on a low-lying embayed beach bounded by a dune system (NW Mediterranean);GEOMORPHOLOGY;10.1016/j.geomorph.2016.09.012;2016;WOS:000385899700010
Glacier inputs influence organic matter composition and prokaryotic distribution in a high Arctic fjord (Kongsfjorden, Svalbard);JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.08.009;2016;WOS:000385329600010
Effects of a La Nina event on hydrological patterns and copepod community structure in a shallow tropical estuary (Taperacu, Northern Brazil);JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.07.006;2016;WOS:000385329600011
Comparative ontogenetic development of two marine teleosts, gilthead seabream and European sea bass: New insights into nutrition and immunity;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;10.1016/j.dci.2016.06.011;2016;WOS:000384388400001
Dietary Butyrate Helps to Restore the Intestinal Status of a Marine Teleost (Sparus aurata) Fed Extreme Diets Low in Fish Meal and Fish Oil;PLoS One;10.1371/journal.pone.0166564;2016;WOS:000389474000011
Long-term empirical evidence of ocean warming leading to tropicalization of fish communities, increased herbivory, and loss of kelp;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;10.1073/pnas.1610725113;2016;WOS:000388835700074
Coastal ocean and shelf-sea biogeochemical cycling of trace elements and isotopes: lessons learned from GEOTRACES;PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES;10.1098/rsta.2016.0076;2016;WOS:000391139900017
Phenology and Growth dynamics of Avicennia marina in the Central Red Sea;SCIENTIFIC REPORTS;10.1038/srep37785;2016;WOS:000388795200001
Solar Output Controls Periodicity in Lake Productivity and Wetness at Southernmost South America;SCIENTIFIC REPORTS;10.1038/srep37521;2016;WOS:000388077000001
Submarine groundwater discharge: A significant source of dissolved trace metals to the North Western Mediterranean Sea;MARINE CHEMISTRY;10.1016/j.marchem.2016.08.004;2016;WOS:000389101200009
Respiratory Function in Voluntary Participating Patagonia Sea Lions (Otaria flavescens) in Sternal Recumbency;FRONTIERS IN PHYSIOLOGY;10.3389/fphys.2016.00528;2016;WOS:000387815700001
The importance of wave climate forecasting on the decision-making process for nearshore wave energy exploitation;APPLIED ENERGY;10.1016/j.apenergy.2016.08.088;2016;WOS:000387626600018
Decision variables for floating offshore wind farms based on life-cycle cost: The case study of Galicia (North-West of Spain);OCEAN ENGINEERING;10.1016/j.oceaneng.2016.10.010;2016;WOS:000388050400011
Fundao Dam collapse: Oceanic dispersion of River Doce after the greatest Brazilian environmental accident;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.07.039;2016;WOS:000386188900051
A characterisation of sea-breeze events in the eastern Cantabrian coast (Spain) from observational data and WRF simulations;ATMOSPHERIC RESEARCH;10.1016/j.atmosres.2016.06.021;2016;WOS:000381952000025
Evaluation of gemfibrozil effects on a marine fish (Sparus aurata) combining gene expression with conventional endocrine and biochemical endpoints;JOURNAL OF HAZARDOUS MATERIALS;10.1016/j.jhazmat.2016.07.044;2016;WOS:000383003200066
Reducing nutrient impacts from shrimp effluents in a subtropical coastal lagoon;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.06.140;2016;WOS:000383930400040
A comparison of remote-sensing SST and in situ seawater temperature in near-shore habitats in the western Mediterranean Sea;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11896;2016;WOS:000388225000003
Effect of temperature on the growth, survival, development and foraging behaviour of Sardina pilchardus larvae;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11881;2016;WOS:000388225000011
Early Mode of Life and Hatchling Size in Cephalopod Molluscs: Influence on the Species Distributional Ranges;PLOS ONE;10.1371/journal.pone.0165334;2016;WOS:000387724300039
Potential retention effect at fish farms boosts zooplankton abundance;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.08.015;2016;WOS:000386406500014
Ion concentrations in seagrass: A comparison of results from field and controlled-environment studies;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.08.034;2016;WOS:000386406500020
Analysis of stratification patterns in river-influenced mesotidal and macrotidal estuaries using 3D hydrodynamic modelling and K-means clustering;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.08.005;2016;WOS:000386406500001
Identifying the best fishing-suitable areas under the new European discard ban;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsw114;2016;WOS:000402376300005
Towards a global higher-frequency sea level dataset;GEOSCIENCE DATA JOURNAL;10.1002/gdj3.42;2016;WOS:000398464200002
The Messinian record of Spanish onshore and offshore data(Atlantic Ocean and Western Mediterranean Sea);PETROLEUM GEOSCIENCE;10.1144/petgeo2015-085;2016;WOS:000394492300003
Trophic positions of mesozooplankton across the North Atlantic: estimates derived from biovolume spectrum theories and stable isotope analyses;JOURNAL OF PLANKTON RESEARCH;10.1093/plankt/fbw070;2016;WOS:000393031000002
High spatiotemporal variability in meiofaunal assemblages in Blanes Canyon (NW Mediterranean) subject to anthropogenic and natural disturbances;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.10.004;2016;WOS:000390514800007
Large Saharan dust storms: Implications for chlorophyll dynamics in the Mediterranean Sea;GLOBAL BIOGEOCHEMICAL CYCLES;10.1002/2016GB005404;2016;WOS:000390812300010
Sedimentary response of lake El Tobar, Spain, to climate: lake level changes after the Maunder Minimum;JOURNAL OF QUATERNARY SCIENCE;10.1002/jqs.2915;2016;WOS:000390345600007
Increased CO2 modifies the carbon balance and the photosynthetic yield of two common Arctic brown seaweeds: Desmarestia aculeata and Alaria esculenta;POLAR BIOLOGY;10.1007/s00300-015-1724-x;2016;WOS:000390030500005
Food security or economic profitability? Projecting the effects of climate and socioeconomic changes on global skipjack tuna fisheries under three management strategies;GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS;10.1016/j.gloenvcha.2016.08.003;2016;WOS:000389732700001
New Azores archipelago daily precipitation dataset and its links with large-scale modes of climate variability;INTERNATIONAL JOURNAL OF CLIMATOLOGY;10.1002/joc.4642;2016;WOS:000387803000001
Citizen Bio-Optical Observations from Coast- and Ocean and Their Compatibility with Ocean Colour Satellite Measurements;REMOTE SENSING;10.3390/rs8110879;2016;WOS:000388798400001
European sea bass show behavioural resilience to near-future ocean acidification;ROYAL SOCIETY OPEN SCIENCE;10.1098/rsos.160656;2016;WOS:000389244400048
Macroalgal communities on multi-stressed coral reefs in the Caribbean: Long-term changes, spatial variations, and relationships with environmental variables;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2016.09.001;2016;WOS:000388777100002
Trophic structure of pelagic species in the northwestern Mediterranean Sea;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2016.09.003;2016;WOS:000388777100004
What are you eating? A stable isotope insight into the trophic ecology of short-beaked common dolphins in the Southwestern Atlantic Ocean;MAMMALIAN BIOLOGY;10.1016/j.mambio.2016.07.003;2016;WOS:000388775900004
Ability of invertebrate indices to assess ecological condition on intertidal rocky shores;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.06.004;2016;WOS:000388785200023
Influence of waterborne arsenic on nutritive and potentially harmful elements in gilthead seabream (Sparus aurata);ENVIRONMENTAL MONITORING AND ASSESSMENT;10.1007/s10661-016-5598-3;2016;WOS:000388202300021
Appropriate Locations for Geotextile Bag Revetments: An Analysis;JOURNAL OF COASTAL RESEARCH;10.2112/JCOASTRES-D-15-00155.1;2016;WOS:000387526900016
Amplitude of late Miocene sea-level fluctuations from karst development in reef-slope deposits (SE Spain);SEDIMENTARY GEOLOGY;10.1016/j.sedgeo.2016.09.009;2016;WOS:000388152700009
The Mediterranean Decision Support System for Marine Safety dedicated to oil slicks predictions;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2016.07.014;2016;WOS:000387197200002
How is the surface Atlantic water inflow through the Gibraltar Strait forecasted? A lagrangian validation of operational oceanographic services in the Alboran Sea and the Western Mediterranean;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2016.05.020;2016;WOS:000387197200008
Assessment of operational models in the Balearic Sea during a MEDESS-4MS experiment;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2016.03.009;2016;WOS:000387197200009
Actions of sex steroids on kisspeptin expression and other reproduction-related genes in the brain of the teleost fish European sea bass;JOURNAL OF EXPERIMENTAL BIOLOGY;10.1242/jeb.137364;2016;WOS:000386835800013
Energy allocation strategy of skipjack tuna Katsuwonus pelamis during their reproductive cycle;JOURNAL OF FISH BIOLOGY;10.1111/jfb.13125;2016;WOS:000387102300013
Filtering methods in tidal-affected groundwater head measurements: Application of harmonic analysis and continuous wavelet transform;ADVANCES IN WATER RESOURCES;10.1016/j.advwatres.2016.08.016;2016;WOS:000386773500005
Lethal and sublethal responses in the clam Scrobicularia plana exposed to different CO2-acidic sediments;ENVIRONMENTAL RESEARCH;10.1016/j.envres.2016.08.032;2016;WOS:000386413600069
Multidecadal Modulation of ENSO Teleconnection with Europe in Late Winter: Analysis of CMIP5 Models;JOURNAL OF CLIMATE;10.1175/JCLI-D-15-0596.1;2016;WOS:000386206100008
Understanding pelagic stingray (Pteroplatytrygon violacea) by-catch by Spanish longliners in the Mediterranean Sea;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315415001253;2016;WOS:000386110900003
Assessing the influence of the North Atlantic Oscillation on a migratory demersal predator in the Alboran Sea;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315415001782;2016;WOS:000386110900016
Ontogeny of digestive enzymatic capacities in juvenile seahorses Hippocampus guttulatus fed on different live diets;AQUACULTURE RESEARCH;10.1111/are.12806;2016;WOS:000385621700018
Climate-driven winter variations of Calanus sinicus abundance in the East China Sea;FISHERIES OCEANOGRAPHY;10.1111/fog.12172;2016;WOS:000385360200001
Unveiling the influence of the environment on the migration pattern of the Atlantic pomfret (Brama brama) in North-eastern Atlantic waters;FISHERIES OCEANOGRAPHY;10.1111/fog.12176;2016;WOS:000385360200005
Environmental evolution and mid-late Holocene climate events in the Valencia lagoon (Mediterranean coast of Spain);HOLOCENE;10.1177/0959683616645940;2016;WOS:000385859800002
Valuing the wild salmon fisheries of Scotland: The social and political dimensions of management;MARINE POLICY;10.1016/j.marpol.2016.07.010;2016;WOS:000385325300005
The role of mass-transport deposits and turbidites in shaping modern lacustrine deepwater channels;MARINE AND PETROLEUM GEOLOGY;10.1016/j.marpetgeo.2016.07.004;2016;WOS:000384861400033
Dietary arginine surplus does not improve intestinal nutrient absorption capacity, amino acid metabolism and oxidative status of gilthead sea bream (Sparus aurata) juveniles;AQUACULTURE;10.1016/j.aquaculture.2016.07.032;2016;WOS:000383370300062
